Sentence #,Word,Tag
,cannot,O
,keep,O
,up,O
,with,O
,the,O
,tissues,O
,',O
,need,O
,for,O
,oxygen,O
,.,O
,
Sentence: 105,To,O
,prevent,O
,atherosclerosis,O
,",",O
,people,O
,need,O
,to,O
,stop,O
,using,O
,tobacco,O
,",",O
,improve,O
,their,O
,diet,O
,",",O
,exercise,O
,regularly,O
,",",O
,and,O
,maintain,O
,control,O
,of,O
,their,O
,blood,O
,pressure,O
,",",O
,cholesterol,O
,level,O
,",",O
,and,O
,diabetes,O
,.,O
,
Sentence: 106,Progression,O
,of,O
,atherosclerosis,O
,to,O
,such,O
,life,O
,-,O
,threatening,O
,complications,O
,as,O
,a,O
,heart,O
,attack,O
,or,O
,stroke,O
,requires,O
,emergency,O
,treatment,O
,.,O
,
Sentence: 107,In,O
,the,O
,United,O
,States,O
,and,O
,most,B-UG
,other,O
,developed,O
,countries,O
,",",O
,atherosclerosis,O
,is,O
,the,O
,leading,O
,cause,O
,of,O
,illness,O
,and,O
,death,O
,.,O
,
Sentence: 108,Atherosclerosis,O
,can,O
,affect,O
,the,O
,medium,O
,-,O
,sized,O
,and,O
,large,O
,arteries,O
,of,O
,the,O
,brain,O
,",",O
,heart,O
,",",O
,kidneys,O
,",",O
,other,O
,vital,O
,organs,O
,",",O
,and,O
,legs,O
,.,O
,
Sentence: 109,It,B-UG
,is,O
,the,O
,most,O
,important,O
,and,O
,most,O
,common,O
,type,O
,of,O
,arteriosclerosis,O
,",",O
,a,O
,general,O
,term,O
,for,O
,several,O
,diseases,O
,in,O
,which,O
,the,O
,wall,O
,of,O
,an,O
,artery,O
,becomes,O
,thicker,O
,and,O
,less,O
,elastic,O
,.,O
,
Sentence: 110,One,O
,of,O
,the,O
,most,O
,important,O
,modifiable,O
,risk,O
,factors,O
,is,O
,smoking,O
,.,O
,
Sentence: 111,Using,O
,other,O
,forms,O
,of,O
,tobacco,O
,",",O
,such,O
,as,O
,snuff,O
,and,O
,chewing,O
,tobacco,O
,",",O
,also,O
,increases,O
,risk,O
,.,O
,
Sentence: 112,A,O
,smoker,O
,‘,O
,s,O
,risk,O
,of,O
,developing,O
,some,O
,forms,O
,of,O
,atherosclerosis,O
,such,O
,as,O
,coronary,O
,artery,O
,disease,O
,is,O
,directly,O
,related,O
,to,O
,the,O
,amount,O
,of,O
,tobacco,O
,smoked,O
,daily,O
,.,O
,
Sentence: 113,The,O
,risk,O
,of,O
,a,O
,heart,O
,attack,O
,is,O
,increased,O
,threefold,O
,in,O
,men,O
,and,O
,sixfold,O
,in,O
,women,O
,who,O
,smoked,O
,20,O
,or,O
,more,O
,cigarettes,O
,per,B-UG
,day,B-UG
,compared,O
,with,O
,nonsmokers,O
,.,O
,
Sentence: 114,In,O
,people,O
,who,O
,already,O
,have,O
,a,O
,high,O
,risk,O
,of,O
,heart,O
,disease,O
,",",O
,tobacco,O
,use,O
,is,O
,particularly,O
,dangerous,O
,.,O
,
Sentence: 115,Tobacco,O
,use,O
,decreases,O
,the,O
,level,O
,of,O
,high,O
,-,O
,density,O
,lipoprotein,O
,(,O
,HDL,O
,),O
,cholesterol,O
,—,O
,the,O
,“,O
,good,O
,”,O
,cholesterol,O
,—,O
,and,O
,increases,O
,the,O
,level,O
,of,O
,low,O
,-,O
,density,O
,lipoprotein,O
,(,O
,LDL,O
,),O
,cholesterol,O
,—,O
,the,O
,“,O
,bad,O
,”,O
,cholesterol,O
,.,O
,
Sentence: 116,Smoking,O
,increases,O
,the,O
,level,O
,of,O
,carbon,O
,monoxide,O
,in,O
,the,O
,blood,O
,",",O
,which,O
,may,O
,increase,O
,the,O
,risk,O
,of,O
,injury,O
,to,O
,the,O
,lining,O
,of,O
,the,O
,artery,O
,‘,O
,s,O
,wall,O
,.,O
,
Sentence: 117,Tobacco,O
,use,O
,causes,O
,arteries,O
,already,O
,narrowed,O
,by,O
,atherosclerosis,O
,to,O
,constrict,O
,",",O
,further,O
,decreasing,O
,the,O
,amount,O
,of,O
,blood,O
,reaching,O
,the,O
,tissues,O
,.,O
,
Sentence: 118,In,O
,addition,O
,",",O
,tobacco,O
,use,O
,increases,O
,the,O
,blood,O
,‘,O
,s,O
,tendency,O
,to,O
,clot,O
,(,O
,by,O
,making,O
,platelets,O
,stickier,O
,),O
,",",O
,so,O
,that,O
,it,B-UG
,increases,I-UG
,the,I-UG
,risk,I-UG
,of,I-UG
,peripheral,I-UG
,arterial,I-UG
,disease,I-UG
,(,I-UG
,atherosclerosis,I-UG
,affecting,I-UG
,arteries,I-UG
,other,I-UG
,than,I-UG
,those,I-UG
,that,I-UG
,supply,I-UG
,the,I-UG
,heart,I-UG
,and,I-UG
,brain,I-UG
,),I-UG
,",",O
,coronary,O
,artery,O
,disease,O
,",",O
,stroke,O
,",",O
,and,O
,blockage,O
,of,O
,an,O
,arterial,O
,graft,O
,placed,O
,during,O
,coronary,O
,artery,O
,bypass,O
,surgery,O
,or,O
,surgery,O
,to,O
,bypass,O
,a,O
,blocked,O
,artery,O
,elsewhere,O
,in,O
,the,O
,body,O
,.,O
,
Sentence: 119,People,O
,who,O
,quit,O
,using,O
,tobacco,O
,have,O
,only,O
,half,O
,the,O
,risk,O
,of,O
,those,B-UG
,who,I-UG
,continue,I-UG
,to,I-UG
,use,I-UG
,tobacco,I-UG
,—,O
,regardless,O
,of,O
,how,B-UG
,long,B-UG
,they,O
,smoked,O
,before,O
,quitting,O
,.,O
,
Sentence: 120,Quitting,B-UG
,also,O
,decreases,O
,the,O
,risk,O
,of,O
,death,O
,after,B-UG
,coronary,O
,artery,O
,bypass,O
,surgery,O
,or,O
,a,O
,heart,O
,attack,O
,and,O
,the,O
,risk,O
,of,O
,illness,O
,and,O
,death,O
,in,O
,people,O
,who,O
,have,O
,peripheral,O
,arterial,O
,disease,O
,.,O
,
Sentence: 121,Lung,O
,cancer,O
,is,O
,the,O
,leading,O
,cause,O
,of,O
,cancer,O
,death,O
,in,O
,both,O
,men,O
,and,O
,women,O
,.,O
,
Sentence: 122,Primary,O
,lung,O
,cancer,O
,is,O
,cancer,O
,that,O
,originates,O
,from,O
,lung,O
,cells,O
,.,O
,
Sentence: 123,Primary,O
,lung,O
,cancer,O
,can,O
,start,O
,in,O
,the,O
,airways,O
,that,O
,branch,O
,off,O
,the,O
,trachea,O
,to,O
,supply,O
,the,O
,lungs,O
,(,O
,the,O
,bronchi,O
,),O
,or,O
,in,O
,the,O
,small,O
,air,O
,sacs,O
,of,O
,the,O
,lung,O
,(,O
,the,O
,alveoli,O
,),O
,.,O
,
Sentence: 124,Metastatic,O
,lung,O
,cancer,O
,is,O
,cancer,O
,that,O
,has,O
,spread,O
,to,O
,the,O
,lung,O
,from,O
,other,O
,parts,O
,of,O
,the,O
,body,O
,(,O
,most,O
,commonly,O
,from,O
,the,O
,breasts,O
,",",O
,colon,O
,",",O
,prostate,O
,",",O
,kidneys,O
,",",O
,thyroid,O
,gland,O
,",",O
,stomach,O
,",",O
,cervix,O
,",",O
,rectum,O
,",",O
,testes,O
,",",O
,bones,O
,",",O
,or,O
,skin,O
,),O
,.,O
,
Sentence: 125,There,O
,are,O
,two,O
,main,O
,categories,O
,of,O
,primary,O
,lung,O
,cancer,O
,:,O
,
Sentence: 126,Non–small,O
,cell,O
,lung,O
,cancer,O
,:,O
,About,O
,85,O
,to,O
,87,O
,%,O
,of,O
,lung,O
,cancers,O
,are,O
,in,O
,this,O
,category,O
,.,O
,
Sentence: 127,This,O
,cancer,O
,grows,O
,more,O
,slowly,O
,than,O
,small,O
,cell,O
,lung,O
,cancer,O
,.,O
,
Sentence: 128,Nevertheless,O
,",",O
,by,O
,the,O
,time,O
,about,O
,40,O
,%,O
,of,O
,people,O
,are,O
,diagnosed,O
,",",O
,the,O
,cancer,O
,has,O
,spread,O
,to,O
,other,O
,parts,O
,of,O
,the,O
,body,O
,outside,O
,of,O
,the,O
,chest,O
,.,O
,
Sentence: 129,The,O
,most,O
,common,O
,types,O
,of,O
,non–small,O
,cell,O
,lung,O
,cancer,O
,are,O
,squamous,O
,cell,O
,carcinoma,O
,",",O
,adenocarcinoma,O
,",",O
,and,O
,large,O
,cell,O
,carcinoma,O
,.,O
,
Sentence: 130,Small,O
,cell,O
,lung,O
,cancer,O
,:,O
,Sometimes,O
,called,O
,oat,O
,cell,O
,carcinoma,O
,",",O
,this,O
,cancer,O
,accounts,O
,for,O
,about,O
,13,O
,to,O
,15,O
,%,O
,of,O
,all,O
,lung,O
,cancers,O
,.,O
,
Sentence: 131,It,O
,is,O
,very,O
,aggressive,O
,and,O
,spreads,O
,quickly,O
,.,O
,
Sentence: 132,By,O
,the,O
,time,O
,that,O
,most,O
,people,O
,are,O
,diagnosed,O
,",",O
,the,O
,cancer,O
,has,O
,spread,O
,to,O
,other,O
,parts,O
,of,O
,the,O
,body,O
,.,O
,
Sentence: 133,Doctors,O
,explore,O
,the,O
,possibility,O
,of,O
,lung,O
,cancer,O
,when,O
,a,O
,person,O
,",",O
,especially,O
,a,O
,smoker,O
,",",O
,has,O
,a,O
,persistent,O
,or,O
,worsening,O
,cough,O
,",",O
,other,O
,lung,O
,symptoms,O
,(,O
,such,O
,as,O
,shortness,O
,of,O
,breath,O
,or,O
,coughed,O
,-,O
,up,O
,sputum,O
,tinged,O
,with,O
,blood,O
,),O
,",",O
,or,O
,weight,O
,loss,O
,.,O
,
Sentence: 134,Chest,O
,x,O
,-,O
,ray,O
,is,O
,usually,O
,",",O
,the,O
,first,O
,test,O
,.,O
,
Sentence: 135,Chest,O
,x,O
,-,O
,ray,O
,can,O
,detect,O
,most,O
,lung,O
,tumors,O
,",",O
,although,O
,it,O
,may,B-UG
,miss,O
,small,O
,ones,O
,.,O
,
Sentence: 136,Sometimes,O
,a,O
,shadow,O
,detected,O
,on,O
,a,O
,chest,O
,x,O
,-,O
,ray,O
,done,O
,for,O
,other,O
,reasons,O
,(,O
,such,O
,as,O
,before,O
,surgery,O
,),O
,provides,O
,doctors,O
,with,O
,the,O
,first,O
,clue,O
,",",O
,although,O
,such,O
,a,O
,shadow,O
,is,O
,not,O
,proof,O
,of,O
,cancer,O
,.,O
,
Sentence: 137,Computed,O
,tomography,O
,(,O
,CT,O
,),O
,may,B-UG
,be,O
,done,O
,next,O
,.,O
,
Sentence: 138,CT,O
,can,O
,show,O
,characteristic,O
,patterns,O
,that,O
,help,B-UG
,doctors,O
,make,O
,the,O
,diagnosis,O
,.,O
,
Sentence: 139,They,O
,also,O
,can,O
,show,O
,small,O
,tumors,O
,that,O
,are,O
,not,O
,visible,O
,on,O
,chest,O
,x,O
,-,O
,rays,O
,and,O
,reveal,O
,whether,O
,the,O
,lymph,O
,nodes,O
,inside,B-UG
,the,O
,chest,O
,are,O
,enlarged,O
,.,O
,
Sentence: 140,Newer,B-UG
,techniques,I-UG
,",",I-UG
,such,I-UG
,as,I-UG
,positron,O
,emission,O
,tomography,O
,(,O
,PET,O
,),O
,and,O
,a,O
,certain,O
,type,O
,of,O
,CT,O
,called,O
,helical,O
,(,O
,spiral,O
,),O
,CT,O
,",",O
,are,O
,improving,O
,the,O
,ability,O
,to,O
,detect,O
,small,O
,cancers,O
,.,O
,
Sentence: 141,Osteoporosis,O
,is,O
,a,O
,condition,O
,in,O
,which,O
,a,O
,decrease,O
,in,O
,the,O
,density,O
,of,O
,bones,O
,weakens,O
,the,O
,bones,O
,",",O
,making,O
,breaks,O
,(,O
,fractures,O
,),O
,likely,O
,.,O
,
Sentence: 142,Aging,O
,",",O
,estrogen,O
,deficiency,O
,",",O
,low,O
,vitamin,O
,D,O
,or,O
,calcium,O
,intake,O
,",",O
,and,O
,certain,O
,disorders,O
,can,O
,decrease,O
,the,O
,amounts,O
,of,O
,the,O
,components,O
,that,O
,maintain,O
,bone,O
,density,O
,and,O
,strength,O
,.,O
,
Sentence: 143,Fractures,O
,can,O
,occur,O
,with,O
,little,O
,or,O
,no,O
,force,O
,and,O
,may,O
,occur,O
,after,O
,a,O
,minor,O
,fall,O
,.,O
,
Sentence: 144,Doctors,O
,diagnose,O
,people,O
,at,O
,risk,O
,by,O
,testing,O
,their,O
,bone,O
,density,O
,.,O
,
Sentence: 145,Osteoporosis,O
,can,O
,usually,O
,be,O
,prevented,O
,and,O
,treated,O
,by,O
,managing,O
,risk,O
,factors,O
,",",O
,ensuring,O
,adequate,O
,calcium,O
,and,O
,vitamin,O
,D,O
,intake,O
,",",O
,engaging,O
,in,O
,weight,O
,-,O
,bearing,O
,exercise,O
,",",O
,and,O
,taking,O
,bisphosphonates,O
,or,O
,other,O
,drugs,O
,.,O
,
Sentence: 146,Bones,O
,contain,O
,minerals,O
,",",O
,including,O
,calcium,O
,and,O
,phosphorus,O
,",",O
,which,O
,make,O
,them,O
,hard,O
,and,O
,dense,B-UG
,.,O
,
Sentence: 147,To,O
,maintain,O
,bone,O
,density,O
,(,O
,or,O
,bone,O
,mass,O
,),O
,",",O
,the,O
,body,B-UG
,requires,O
,an,O
,adequate,O
,supply,O
,of,O
,calcium,O
,and,O
,other,O
,minerals,O
,and,O
,must,O
,produce,O
,the,O
,proper,O
,amounts,O
,of,O
,several,O
,hormones,O
,",",O
,such,O
,as,O
,parathyroid,O
,hormone,O
,",",O
,growth,O
,hormone,O
,",",O
,calcitonin,O
,",",O
,estrogen,O
,",",O
,and,O
,testosterone,O
,.,O
,
Sentence: 148,An,O
,adequate,O
,supply,O
,of,O
,vitamin,O
,D,O
,is,O
,needed,O
,to,O
,absorb,O
,calcium,O
,from,O
,food,O
,and,O
,incorporate,O
,it,O
,into,O
,bones,O
,.,O
,
Sentence: 149,Vitamin,O
,D,O
,is,O
,absorbed,O
,from,O
,the,O
,diet,O
,and,O
,also,O
,manufactured,O
,in,O
,the,O
,skin,O
,using,O
,sunlight,O
,(,O
,see,O
,Vitamin,O
,D,O
,),O
,.,O
,
Sentence: 150,So,O
,that,O
,bones,O
,can,O
,adjust,O
,to,O
,the,O
,changing,O
,demands,O
,placed,B-UG
,on,I-UG
,them,I-UG
,",",O
,they,O
,are,O
,continuously,O
,broken,O
,down,O
,and,O
,reformed,O
,.,O
,
Sentence: 151,In,O
,this,O
,process,O
,",",O
,small,O
,areas,O
,of,O
,bone,O
,tissue,O
,are,O
,continuously,O
,removed,O
,and,O
,new,O
,bone,O
,tissue,O
,is,O
,deposited,O
,.,O
,
Sentence: 152,Remodeling,O
,affects,O
,the,O
,shape,O
,and,O
,density,O
,of,O
,the,O
,bones,O
,.,O
,
Sentence: 153,In,O
,youth,O
,",",O
,the,O
,bones,O
,grow,O
,in,O
,width,O
,and,O
,length,O
,as,O
,the,O
,body,O
,grows,O
,.,O
,
Sentence: 154,In,O
,later,O
,life,O
,",",O
,bones,O
,may,O
,sometimes,O
,enlarge,O
,in,O
,width,O
,but,O
,do,O
,not,O
,continue,B-UG
,to,O
,grow,O
,longer,O
,.,O
,
Sentence: 155,More,O
,than,O
,95,O
,%,O
,of,O
,osteoporosis,O
,in,O
,women,O
,and,O
,probably,O
,about,O
,80,O
,%,O
,in,O
,men,O
,is,O
,primary,O
,.,O
,
Sentence: 156,Most,O
,cases,O
,occur,O
,in,O
,postmenopausal,O
,women,O
,and,O
,in,O
,older,O
,men,O
,.,O
,
Sentence: 157,A,O
,major,O
,cause,O
,of,O
,osteoporosis,O
,is,O
,a,O
,lack,O
,of,O
,estrogen,O
,",",O
,particularly,O
,the,O
,rapid,O
,decrease,O
,that,O
,occurs,O
,at,O
,menopause,O
,.,O
,
Sentence: 158,Most,O
,men,O
,over,O
,50,O
,have,O
,higher,O
,estrogen,O
,levels,O
,than,O
,postmenopausal,O
,women,O
,",",O
,but,O
,these,O
,levels,O
,also,B-UG
,decline,O
,with,O
,aging,O
,",",O
,and,O
,low,B-UG
,estrogen,O
,levels,O
,are,O
,associated,O
,with,O
,osteoporosis,O
,in,O
,both,O
,men,O
,and,O
,women,O
,.,O
,
Sentence: 159,Estrogen,O
,deficiency,O
,increases,O
,bone,O
,breakdown,O
,and,O
,results,O
,in,O
,rapid,O
,bone,O
,loss,O
,.,O
,
Sentence: 160,In,O
,men,O
,",",O
,low,O
,levels,O
,of,O
,male,O
,sex,O
,hormones,O
,also,B-UG
,contribute,O
,to,O
,osteoporosis,O
,.,O
,
Sentence: 161,panic,O
,attack,O
,is,O
,a,O
,brief,O
,period,O
,of,O
,extreme,O
,distress,O
,",",O
,anxiety,O
,",",O
,or,O
,fear,O
,that,O
,begins,O
,suddenly,O
,and,O
,is,O
,accompanied,O
,by,O
,physical,O
,and,O
,/,O
,or,O
,emotional,O
,symptoms,O
,.,O
,
Sentence: 162,Panic,O
,disorder,O
,involves,O
,spontaneous,O
,panic,O
,attacks,O
,that,O
,occur,O
,repeatedly,O
,",",O
,worry,O
,about,O
,future,O
,attacks,O
,",",O
,and,O
,changes,O
,in,O
,behavior,O
,to,O
,avoid,O
,situations,O
,that,O
,are,O
,associated,O
,with,O
,an,O
,attack,O
,.,O
,
Sentence: 163,Panic,O
,attacks,O
,can,O
,cause,O
,such,O
,symptoms,O
,as,O
,chest,O
,pain,O
,",",O
,a,O
,sensation,O
,of,O
,choking,O
,",",O
,dizziness,O
,",",O
,nausea,O
,",",O
,and,O
,shortness,O
,of,O
,breath,O
,.,O
,
Sentence: 164,Doctors,O
,base,O
,the,O
,diagnosis,O
,on,O
,the,O
,person,O
,',O
,s,O
,description,O
,of,O
,attacks,O
,and,O
,fears,O
,of,O
,future,O
,attacks,O
,.,O
,
Sentence: 165,Treatment,O
,may,O
,include,O
,antidepressants,O
,",",O
,antianxiety,O
,drugs,O
,",",O
,exposure,O
,therapy,O
,",",O
,and,O
,cognitive,O
,-,O
,behavioral,O
,therapy,O
,.,O
,
Sentence: 166,Panic,O
,attacks,O
,may,O
,occur,O
,in,O
,any,O
,anxiety,O
,disorder,O
,",",O
,usually,O
,in,O
,response,O
,to,O
,a,O
,specific,O
,situation,O
,tied,O
,to,O
,the,O
,main,O
,characteristic,O
,of,O
,the,O
,disorder,O
,.,O
,
Sentence: 167,For,O
,example,O
,",",O
,a,O
,person,O
,with,O
,a,O
,phobia,O
,of,O
,snakes,O
,may,O
,panic,O
,when,O
,encountering,O
,a,O
,snake,O
,.,O
,
Sentence: 168,Such,O
,attacks,O
,are,O
,called,O
,expected,O
,attacks,O
,.,O
,
Sentence: 169,However,O
,",",O
,such,O
,situational,O
,panic,O
,attacks,O
,differ,O
,from,O
,the,O
,spontaneous,O
,",",O
,unexpected,O
,ones,O
,that,O
,often,O
,occur,O
,in,O
,panic,O
,disorder,O
,.,O
,
Sentence: 170,These,O
,attacks,O
,occur,O
,without,O
,any,O
,apparent,O
,cause,O
,.,O
,
Sentence: 171,Panic,O
,attacks,O
,are,O
,common,O
,",",O
,occurring,O
,in,O
,at,O
,least,O
,11,O
,%,O
,of,O
,adults,O
,each,O
,year,O
,.,O
,
Sentence: 172,Most,O
,people,O
,recover,O
,from,O
,panic,O
,attacks,O
,without,O
,treatment,O
,",",O
,but,O
,a,O
,few,O
,develop,O
,panic,O
,disorder,O
,.,O
,
Sentence: 173,Panic,O
,disorder,O
,is,O
,present,O
,in,O
,2,O
,to,O
,3,O
,%,O
,of,O
,the,O
,population,O
,during,O
,any,O
,12,O
,-,O
,month,O
,period,O
,.,O
,
Sentence: 174,Women,O
,are,O
,about,O
,2,O
,times,O
,more,O
,likely,O
,than,O
,men,O
,to,O
,have,O
,panic,O
,disorder,O
,.,O
,
Sentence: 175,Panic,O
,disorder,O
,usually,O
,begins,O
,in,O
,late,O
,adolescence,O
,or,O
,early,O
,adulthood,O
,(,O
,Panic,O
,Disorder,O
,in,O
,Children,O
,and,O
,Adolescents,O
,),O
,.,O
,
Sentence: 176,Many,O
,people,O
,with,O
,panic,O
,disorder,O
,also,O
,have,O
,symptoms,O
,of,O
,depression,O
,.,O
,
Sentence: 177,Symptoms,O
,usually,O
,peak,O
,within,O
,10,O
,minutes,O
,and,O
,disappear,O
,within,O
,minutes,O
,",",O
,leaving,O
,little,O
,for,O
,a,O
,doctor,O
,to,O
,observe,O
,except,O
,the,O
,person,O
,',O
,s,O
,fear,O
,of,O
,another,O
,terrifying,O
,attack,O
,.,O
,
Sentence: 178,Because,B-UG
,panic,O
,attacks,O
,sometimes,O
,are,O
,unexpected,O
,or,O
,occur,O
,for,O
,no,O
,apparent,O
,reason,O
,",",O
,especially,O
,when,O
,people,O
,experience,O
,them,O
,as,O
,part,O
,of,O
,panic,O
,disorder,O
,",",O
,people,O
,who,O
,have,O
,them,O
,frequently,O
,anticipate,O
,and,O
,worry,O
,about,O
,another,O
,attack,O
,—,O
,a,B-UG
,condition,B-UG
,called,O
,anticipatory,O
,anxiety,O
,—,O
,and,O
,try,O
,to,O
,avoid,O
,situations,O
,that,O
,they,O
,associate,O
,with,O
,previous,O
,panic,O
,attacks,O
,.,O
,
Sentence: 179,Because,O
,symptoms,O
,of,O
,a,O
,panic,O
,attack,O
,involve,O
,many,O
,vital,B-UG
,organs,O
,",",O
,people,O
,often,O
,worry,O
,that,O
,they,O
,have,O
,a,O
,dangerous,O
,medical,O
,problem,O
,involving,O
,the,O
,heart,O
,",",O
,lungs,O
,",",O
,or,O
,brain,O
,.,O
,
Sentence: 180,Thus,O
,",",O
,they,O
,may,O
,repeatedly,O
,visit,O
,their,O
,family,O
,doctor,O
,or,O
,a,O
,hospital,O
,emergency,O
,department,O
,.,O
,
Sentence: 181,These,O
,substances,O
,all,O
,directly,O
,activate,O
,the,O
,brain,O
,',O
,s,O
,reward,O
,system,O
,and,O
,produce,O
,feelings,O
,of,O
,pleasure,O
,.,O
,
Sentence: 182,The,O
,activation,O
,may,O
,be,O
,so,O
,strong,O
,that,O
,people,O
,intensely,O
,crave,O
,the,O
,substance,O
,.,O
,
Sentence: 183,They,O
,may,O
,neglect,O
,normal,O
,activities,O
,to,O
,obtain,O
,and,O
,use,O
,the,O
,drug,O
,.,O
,
Sentence: 184,Substance,O
,use,O
,disorders,O
,can,O
,develop,O
,whether,O
,or,O
,not,O
,a,O
,drug,O
,is,O
,legal,O
,",",O
,is,O
,socially,O
,acceptable,O
,",",O
,or,O
,has,O
,an,O
,accepted,O
,medical,O
,use,O
,(,O
,with,O
,or,O
,without,O
,a,O
,prescription,O
,),O
,.,O
,
Sentence: 185,Details,O
,about,O
,specific,O
,drugs,O
,and,O
,their,O
,effects,O
,are,O
,discussed,O
,elsewhere,O
,in,O
,The,O
,Manual,O
,.,O
,
Sentence: 186,The,O
,terms,O
,"",O
,addiction,O
,",",O
,"",O
,"",O
,abuse,O
,",",O
,"",O
,and,O
,"",O
,dependence,O
,"",O
,have,O
,traditionally,O
,been,O
,used,O
,in,O
,regard,O
,to,O
,people,O
,with,O
,substance,O
,use,O
,disorders,O
,.,O
,
Sentence: 187,However,O
,",",O
,those,O
,terms,O
,are,O
,all,B-UG
,too,O
,loosely,O
,and,O
,variably,B-UG
,defined,B-UG
,to,O
,be,O
,very,O
,useful,O
,and,O
,also,O
,are,O
,often,O
,used,O
,judgmentally,O
,.,O
,
Sentence: 188,Thus,O
,",",O
,doctors,B-UG
,now,O
,prefer,O
,to,O
,use,O
,the,O
,more,O
,comprehensive,O
,and,O
,less,O
,negative,O
,term,O
,"",O
,substance,O
,use,O
,disorder,O
,.,O
,"",O
,
Sentence: 189,Use,O
,of,O
,illegal,O
,drugs,O
,",",O
,although,O
,problematic,O
,from,O
,a,O
,legal,O
,standpoint,O
,",",O
,does,O
,not,O
,always,O
,involve,O
,a,O
,substance,O
,use,O
,disorder,O
,.,O
,
Sentence: 190,On,O
,the,O
,other,O
,hand,O
,",",O
,legal,O
,substances,O
,",",O
,such,O
,as,O
,alcohol,O
,and,O
,prescription,O
,drugs,O
,(,O
,and,O
,marijuana,O
,in,O
,an,B-UG
,increasing,I-UG
,number,I-UG
,of,I-UG
,states,O
,in,O
,the,O
,United,O
,States,O
,),O
,",",O
,may,O
,be,O
,involved,O
,in,O
,a,O
,substance,O
,use,O
,disorder,O
,.,O
,
Sentence: 191,Problems,O
,caused,O
,by,O
,use,O
,of,O
,prescription,O
,and,O
,illegal,O
,drugs,O
,cut,O
,across,O
,all,O
,socioeconomic,O
,groups,O
,.,O
,
Sentence: 192,People,O
,who,O
,take,O
,drugs,O
,recreationally,O
,may,O
,take,O
,them,O
,occasionally,O
,in,O
,relatively,O
,small,O
,doses,O
,",",O
,often,O
,without,O
,doing,O
,themselves,O
,harm,O
,.,O
,
Sentence: 193,That,O
,is,O
,",",O
,users,O
,do,O
,not,O
,develop,O
,drug,O
,withdrawal,O
,",",O
,and,O
,the,O
,drug,O
,does,O
,not,O
,physically,O
,harm,O
,them,O
,(,O
,at,B-UG
,least,B-UG
,in,O
,the,O
,short,O
,term,O
,),O
,.,O
,
Sentence: 194,Drugs,B-UG
,usually,I-UG
,considered,I-UG
,recreational,I-UG
,include,O
,opium,O
,",",O
,alcohol,O
,",",O
,nicotine,O
,",",O
,marijuana,O
,",",O
,caffeine,O
,",",O
,hallucinogenic,O
,mushrooms,O
,(,O
,see,O
,also,O
,Mushroom,O
,(,O
,Toadstool,O
,),O
,Poisoning,O
,),O
,",",O
,and,O
,cocaine,O
,.,O
,
Sentence: 195,Many,O
,recreational,O
,drugs,O
,are,O
,considered,O
,"",O
,natural,O
,"",O
,because,O
,they,O
,are,O
,close,O
,to,O
,their,O
,plant,O
,origin,O
,.,O
,
Sentence: 196,They,O
,contain,O
,a,O
,mixture,O
,of,O
,low,O
,-,O
,concentration,O
,psychoactive,O
,ingredients,O
,rather,O
,than,O
,isolated,O
,psychoactive,O
,compounds,O
,.,O
,
Sentence: 197,Recreational,O
,drugs,O
,are,O
,usually,O
